"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.0443869704464666,74,236,4,0.0169491525423729,0.0540540540540541,"GO:0046323","GO:BP","glucose import",21031,12455,"GO:1904659"
"query_1",TRUE,0.0443869704464666,2,102,1,0.00980392156862745,0.5,"GO:0072573","GO:BP","tolerance induction to lipopolysaccharide",21031,17963,"GO:0002507, GO:0031665, GO:0071222"
"query_1",TRUE,0.0443869704464666,38,244,3,0.0122950819672131,0.0789473684210526,"GO:0002478","GO:BP","antigen processing and presentation of exogenous peptide antigen",21031,1008,"GO:0019884, GO:0048002"
"query_1",TRUE,0.0443869704464666,7,29,1,0.0344827586206897,0.142857142857143,"GO:0051305","GO:BP","chromosome movement towards spindle pole",21031,14084,"GO:0007018, GO:0022402, GO:0050000, GO:0098813"
"query_1",TRUE,0.0443869704464666,120,226,5,0.0221238938053097,0.0416666666666667,"GO:0051702","GO:BP","biological process involved in interaction with symbiont",21031,14357,"GO:0044403"
"query_1",TRUE,0.0443869704464666,29,7,1,0.142857142857143,0.0344827586206897,"GO:0010880","GO:BP","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",21031,4523,"GO:0014808, GO:0051279"
"query_1",TRUE,0.0444905356376005,5,41,1,0.024390243902439,0.2,"GO:1904796","GO:BP","regulation of core promoter binding",21031,24744,"GO:2000677"
"query_1",TRUE,0.0448037235017492,17,187,2,0.0106951871657754,0.117647058823529,"GO:0051382","GO:BP","kinetochore assembly",21031,14139,"GO:0034508, GO:0051383, GO:0065003, GO:0140694"
"query_1",TRUE,0.0448037235017492,23,9,1,0.111111111111111,0.0434782608695652,"GO:1901983","GO:BP","regulation of protein acetylation",21031,22452,"GO:0006473, GO:0031399"
"query_1",TRUE,0.0448710752708159,858,136,12,0.0882352941176471,0.013986013986014,"GO:0032446","GO:BP","protein modification by small protein conjugation",21031,7840,"GO:0070647"
"query_1",TRUE,0.0451279759104197,11,19,1,0.0526315789473684,0.0909090909090909,"GO:0071492","GO:BP","cellular response to UV-A",21031,17226,"GO:0034644, GO:0070141"
"query_1",TRUE,0.0452395373724065,21,10,1,0.1,0.0476190476190476,"GO:0043249","GO:BP","erythrocyte maturation",21031,10938,"GO:0048469, GO:0048821"
"query_1",TRUE,0.0452395373724065,14,230,2,0.00869565217391304,0.142857142857143,"GO:0071027","GO:BP","nuclear RNA surveillance",21031,16924,"GO:0071025"
"query_1",TRUE,0.0453001937780034,187,204,6,0.0294117647058824,0.0320855614973262,"GO:0043487","GO:BP","regulation of RNA stability",21031,11087,"GO:0006401, GO:0010608, GO:0031329, GO:0051252, GO:0065008"
"query_1",TRUE,0.0453316076828625,27,118,2,0.0169491525423729,0.0740740740740741,"GO:0010447","GO:BP","response to acidic pH",21031,4190,"GO:0009268"
"query_1",TRUE,0.0453316076828625,116,236,5,0.0211864406779661,0.0431034482758621,"GO:0046822","GO:BP","regulation of nucleocytoplasmic transport",21031,12788,"GO:0006913, GO:0032386"
"query_1",TRUE,0.0454023147548834,564,6,2,0.333333333333333,0.00354609929078014,"GO:1903530","GO:BP","regulation of secretion by cell",21031,23669,"GO:0032940, GO:0050794, GO:0051046"
"query_1",TRUE,0.0456019209204441,21,153,2,0.0130718954248366,0.0952380952380952,"GO:0042790","GO:BP","nucleolar large rRNA transcription by RNA polymerase I",21031,10717,"GO:0006360, GO:0009303"
"query_1",TRUE,0.0456019209204441,75,236,4,0.0169491525423729,0.0533333333333333,"GO:0010827","GO:BP","regulation of glucose transmembrane transport",21031,4492,"GO:0034762, GO:1904659"
"query_1",TRUE,0.0456687405796582,100,32,2,0.0625,0.02,"GO:2001257","GO:BP","regulation of cation channel activity",21031,27129,"GO:0032412, GO:1904062"
"query_1",TRUE,0.045977816012465,13,252,2,0.00793650793650794,0.153846153846154,"GO:0070486","GO:BP","leukocyte aggregation",21031,16643,"GO:0007159"
"query_1",TRUE,0.045977816012465,2,108,1,0.00925925925925926,0.5,"GO:0033364","GO:BP","mast cell secretory granule organization",21031,8455,"GO:0033363"
"query_1",TRUE,0.045977816012465,9,24,1,0.0416666666666667,0.111111111111111,"GO:0090649","GO:BP","response to oxygen-glucose deprivation",21031,18922,"GO:0031667, GO:0036293"
"query_1",TRUE,0.045977816012465,946,252,20,0.0793650793650794,0.0211416490486258,"GO:0098609","GO:BP","cell-cell adhesion",21031,19347,"GO:0007155"
"query_1",TRUE,0.045977816012465,24,9,1,0.111111111111111,0.0416666666666667,"GO:0043555","GO:BP","regulation of translation in response to stress",21031,11123,"GO:0006417, GO:0033554"
"query_1",TRUE,0.0460468780016225,14,234,2,0.00854700854700855,0.142857142857143,"GO:1905269","GO:BP","positive regulation of chromatin organization",21031,25133,"GO:0006325, GO:1902275, GO:2001252"
"query_1",TRUE,0.0466524864256639,151,118,4,0.0338983050847458,0.0264900662251656,"GO:0034767","GO:BP","positive regulation of monoatomic ion transmembrane transport",21031,9038,"GO:0034220, GO:0034764, GO:0034765, GO:0043270"
"query_1",TRUE,0.0466976576005772,14,236,2,0.00847457627118644,0.142857142857143,"GO:1900103","GO:BP","positive regulation of endoplasmic reticulum unfolded protein response",21031,20888,"GO:0009967, GO:0030968, GO:1900101, GO:1905898"
"query_1",TRUE,0.0470464796237807,80,224,4,0.0178571428571429,0.05,"GO:2000736","GO:BP","regulation of stem cell differentiation",21031,26683,"GO:0045595, GO:0048863"
"query_1",TRUE,0.0470464796237807,322,235,9,0.0382978723404255,0.0279503105590062,"GO:0042254","GO:BP","ribosome biogenesis",21031,10405,"GO:0022613"
"query_1",TRUE,0.0470464796237807,117,28,2,0.0714285714285714,0.0170940170940171,"GO:0072655","GO:BP","establishment of protein localization to mitochondrion",21031,17994,"GO:0070585, GO:0072594"
"query_1",TRUE,0.047110152928068,266,236,8,0.0338983050847458,0.0300751879699248,"GO:0032386","GO:BP","regulation of intracellular transport",21031,7812,"GO:0046907, GO:0051049, GO:0060341"
"query_1",TRUE,0.047110152928068,14,16,1,0.0625,0.0714285714285714,"GO:2001053","GO:BP","regulation of mesenchymal cell apoptotic process",21031,26980,"GO:0042981, GO:0097152"
"query_1",TRUE,0.047110152928068,7,32,1,0.03125,0.142857142857143,"GO:1901339","GO:BP","regulation of store-operated calcium channel activity",21031,21907,"GO:1901019, GO:2001257"
"query_1",TRUE,0.0471815973523539,9,25,1,0.04,0.111111111111111,"GO:0071352","GO:BP","cellular response to interleukin-2",21031,17104,"GO:0070669, GO:0071345"
"query_1",TRUE,0.0471815973523539,369,137,7,0.0510948905109489,0.018970189701897,"GO:0010959","GO:BP","regulation of metal ion transport",21031,4594,"GO:0030001, GO:0043269"
"query_1",TRUE,0.0471815973523539,9,25,1,0.04,0.111111111111111,"GO:0038110","GO:BP","interleukin-2-mediated signaling pathway",21031,10043,"GO:0019221, GO:0071352"
"query_1",TRUE,0.0473591926022525,113,2,1,0.5,0.00884955752212389,"GO:0042752","GO:BP","regulation of circadian rhythm",21031,10694,"GO:0007623, GO:0050789"
"query_1",TRUE,0.0473591926022525,23,144,2,0.0138888888888889,0.0869565217391304,"GO:0048025","GO:BP","negative regulation of mRNA splicing, via spliceosome",21031,12899,"GO:0000398, GO:0033119, GO:0048024, GO:0050686"
"query_1",TRUE,0.0474990585519536,12,19,1,0.0526315789473684,0.0833333333333333,"GO:1905048","GO:BP","regulation of metallopeptidase activity",21031,24961,"GO:0052547"
"query_1",TRUE,0.0474990585519536,213,131,5,0.0381679389312977,0.0234741784037559,"GO:0032409","GO:BP","regulation of transporter activity",21031,7819,"GO:0065009"
"query_1",TRUE,0.0474990585519536,842,34,5,0.147058823529412,0.00593824228028504,"GO:0097435","GO:BP","supramolecular fiber organization",21031,19199,"GO:0016043"
"query_1",TRUE,0.0474990585519536,128,75,3,0.04,0.0234375,"GO:0017148","GO:BP","negative regulation of translation",21031,5348,"GO:0006412, GO:0006417, GO:0010629, GO:0034249, GO:0051248"
"query_1",TRUE,0.0474990585519536,15,224,2,0.00892857142857143,0.133333333333333,"GO:2001034","GO:BP","positive regulation of double-strand break repair via nonhomologous end joining",21031,26965,"GO:0006303, GO:2000781, GO:2001032"
"query_1",TRUE,0.0474990585519536,4,57,1,0.0175438596491228,0.25,"GO:0090230","GO:BP","regulation of centromere complex assembly",21031,18654,"GO:0033044, GO:0034508, GO:0043254"
"query_1",TRUE,0.0477217703824372,207,135,5,0.037037037037037,0.0241545893719807,"GO:0043123","GO:BP","positive regulation of canonical NF-kappaB signal transduction",21031,10894,"GO:0007249, GO:0043122, GO:1902533"
"query_1",TRUE,0.0478339391955318,1,230,1,0.00434782608695652,1,"GO:1905795","GO:BP","cellular response to puromycin",21031,25566,"GO:0071407, GO:0071417, GO:1901701, GO:1905794"
"query_1",TRUE,0.0478339391955318,1,230,1,0.00434782608695652,1,"GO:1905794","GO:BP","response to puromycin",21031,25565,"GO:0014074, GO:1901700"
"query_1",TRUE,0.0479439085986597,8,29,1,0.0344827586206897,0.125,"GO:0033206","GO:BP","meiotic cytokinesis",21031,8354,"GO:0061640, GO:1903046"
"query_1",TRUE,0.0479439085986597,21,160,2,0.0125,0.0952380952380952,"GO:1900407","GO:BP","regulation of cellular response to oxidative stress",21031,21142,"GO:0034599, GO:0080135, GO:1902882"
"query_1",TRUE,0.0481427583508493,77,236,4,0.0169491525423729,0.051948051948052,"GO:0030968","GO:BP","endoplasmic reticulum unfolded protein response",21031,7220,"GO:0007165, GO:0034620, GO:0034976"
"query_1",TRUE,0.0486510447675479,163,240,6,0.025,0.0368098159509202,"GO:0044409","GO:BP","symbiont entry into host",21031,11373,"GO:0051701"
"query_1",TRUE,0.0486970743845238,71,137,3,0.0218978102189781,0.0422535211267606,"GO:0140115","GO:BP","export across plasma membrane",21031,20235,"GO:0055085, GO:0140352"
"query_1",TRUE,0.0488867570242274,34,7,1,0.142857142857143,0.0294117647058824,"GO:0014808","GO:BP","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",21031,4746,"GO:0070296, GO:1903514"
"query_1",TRUE,0.0488867570242274,34,7,1,0.142857142857143,0.0294117647058824,"GO:0010644","GO:BP","cell communication by electrical coupling",21031,4340,"GO:0007154"
"query_1",TRUE,0.0489498921788114,48,204,3,0.0147058823529412,0.0625,"GO:0000184","GO:BP","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",21031,58,"GO:0000956"
"query_1",TRUE,0.0494489499051563,27,9,1,0.111111111111111,0.037037037037037,"GO:1902914","GO:BP","regulation of protein polyubiquitination",21031,23176,"GO:0000209, GO:0031396"
"query_1",TRUE,0.0494489499051563,3,81,1,0.0123456790123457,0.333333333333333,"GO:0060938","GO:BP","epicardium-derived cardiac fibroblast cell differentiation",21031,15547,"GO:0060935"
"query_1",TRUE,0.0494489499051563,2,122,1,0.00819672131147541,0.5,"GO:1901327","GO:BP","response to tacrolimus",21031,21896,"GO:0010243, GO:0014070, GO:1901700"
"query_1",TRUE,0.0494489499051563,21,164,2,0.0121951219512195,0.0952380952380952,"GO:0033962","GO:BP","P-body assembly",21031,8650,"GO:0140694"
"query_1",TRUE,0.0494489499051563,35,7,1,0.142857142857143,0.0285714285714286,"GO:1903514","GO:BP","release of sequestered calcium ion into cytosol by endoplasmic reticulum",21031,23653,"GO:0051209"
"query_1",TRUE,0.0494489499051563,35,7,1,0.142857142857143,0.0285714285714286,"GO:2001258","GO:BP","negative regulation of cation channel activity",21031,27130,"GO:0032413, GO:1904063, GO:2001257"
"query_1",TRUE,0.0494489499051563,3,81,1,0.0123456790123457,0.333333333333333,"GO:0060939","GO:BP","epicardium-derived cardiac fibroblast cell development",21031,15548,"GO:0060936, GO:0060938"
"query_1",TRUE,0.0494489499051563,2,121,1,0.00826446280991736,0.5,"GO:1904219","GO:BP","positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity",21031,24237,"GO:0051347, GO:1904217"
"query_1",TRUE,0.0494489499051563,2,122,1,0.00819672131147541,0.5,"GO:2000448","GO:BP","positive regulation of macrophage migration inhibitory factor signaling pathway",21031,26447,"GO:0001961, GO:0035691, GO:2000446"
"query_1",TRUE,0.0494489499051563,2,121,1,0.00826446280991736,0.5,"GO:1904217","GO:BP","regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity",21031,24235,"GO:0051338"
"query_1",TRUE,0.0494489499051563,1,241,1,0.004149377593361,1,"GO:1905090","GO:BP","negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization",21031,24990,"GO:0048523, GO:0048585, GO:0061734, GO:1905089"
"query_1",TRUE,0.0494489499051563,2,122,1,0.00819672131147541,0.5,"GO:1990478","GO:BP","response to ultrasound",21031,25841,"GO:0009612"
"query_1",TRUE,0.0494489499051563,2,121,1,0.00826446280991736,0.5,"GO:1904222","GO:BP","positive regulation of serine C-palmitoyltransferase activity",21031,24240,"GO:0051347, GO:1904220"
"query_1",TRUE,0.0494489499051563,14,249,2,0.00803212851405622,0.142857142857143,"GO:0051764","GO:BP","actin crosslink formation",21031,14378,"GO:0007015"
"query_1",TRUE,0.0494489499051563,19,182,2,0.010989010989011,0.105263157894737,"GO:2000353","GO:BP","positive regulation of endothelial cell apoptotic process",21031,26355,"GO:0072577, GO:1904037, GO:2000351"
"query_1",TRUE,0.0495870442136176,18,193,2,0.0103626943005181,0.111111111111111,"GO:0050862","GO:BP","positive regulation of T cell receptor signaling pathway",21031,13745,"GO:0050852, GO:0050856, GO:0050857"
"query_1",TRUE,0.0497171048180699,182,217,6,0.0276497695852535,0.032967032967033,"GO:0002706","GO:BP","regulation of lymphocyte mediated immunity",21031,1231,"GO:0002449, GO:0002703"
"query_1",TRUE,0.0497461354805343,1,248,1,0.00403225806451613,1,"GO:0010711","GO:BP","negative regulation of collagen catabolic process",21031,4387,"GO:0009895, GO:0010710, GO:0010713, GO:0030574"
"query_1",TRUE,0.0497461354805343,10,25,1,0.04,0.1,"GO:0071358","GO:BP","cellular response to type III interferon",21031,17110,"GO:0034342, GO:0071345"
"query_1",TRUE,0.0497461354805343,656,226,14,0.0619469026548673,0.0213414634146341,"GO:0051301","GO:BP","cell division",21031,14080,"GO:0009987"
"query_1",TRUE,0.0497461354805343,10565,13,11,0.846153846153846,0.00104117368670137,"GO:0044249","GO:BP","cellular biosynthetic process",21031,11305,"GO:0009058, GO:0044237"
"query_1",TRUE,0.0497461354805343,211,244,7,0.0286885245901639,0.033175355450237,"GO:0002285","GO:BP","lymphocyte activation involved in immune response",21031,824,"GO:0002366, GO:0046649"
"query_1",TRUE,0.0497461354805343,62,160,3,0.01875,0.0483870967741935,"GO:1904036","GO:BP","negative regulation of epithelial cell apoptotic process",21031,24089,"GO:0043066, GO:1904019, GO:1904035"
"query_1",TRUE,0.0497461354805343,31,8,1,0.125,0.032258064516129,"GO:0019082","GO:BP","viral protein processing",21031,5755,"GO:0016032, GO:0019080"
"query_1",TRUE,0.0497461354805343,10,25,1,0.04,0.1,"GO:0035771","GO:BP","interleukin-4-mediated signaling pathway",21031,9552,"GO:0019221, GO:0071353"
"query_1",TRUE,0.0497461354805343,1,248,1,0.00403225806451613,1,"GO:0060311","GO:BP","negative regulation of elastin catabolic process",21031,14989,"GO:0042177, GO:0060309, GO:0060310, GO:1903019"
"query_1",TRUE,0.0497461354805343,1,248,1,0.00403225806451613,1,"GO:0060310","GO:BP","regulation of elastin catabolic process",21031,14988,"GO:0042176, GO:0060309, GO:1903018"
"query_1",TRUE,0.0497461354805343,10,25,1,0.04,0.1,"GO:0038196","GO:BP","type III interferon-mediated signaling pathway",21031,10104,"GO:0071358, GO:0140888"
"query_1",TRUE,0.0498081249999964,243,212,7,0.0330188679245283,0.0288065843621399,"GO:0051098","GO:BP","regulation of binding",21031,13932,"GO:0065009"
"query_1",TRUE,0.0499310751995105,48,208,3,0.0144230769230769,0.0625,"GO:0001881","GO:BP","receptor recycling",21031,516,"GO:0043112"
"query_1",TRUE,0.0499975881498117,42,6,1,0.166666666666667,0.0238095238095238,"GO:0046006","GO:BP","regulation of activated T cell proliferation",21031,12195,"GO:0042129, GO:0050798"
"query_1",TRUE,1.10947912871172e-08,947,243,39,0.160493827160494,0.0411826821541711,"GO:0030674","GO:MF","protein-macromolecule adaptor activity",20212,3987,"GO:0060090"
"query_1",TRUE,1.73882160929072e-08,14838,227,206,0.907488986784141,0.0138832726782585,"GO:0005515","GO:MF","protein binding",20212,1492,"GO:0005488"
"query_1",TRUE,7.46506156175875e-08,2103,248,60,0.241935483870968,0.0285306704707561,"GO:0019899","GO:MF","enzyme binding",20212,3728,"GO:0005515"
"query_1",TRUE,1.5945255979136e-07,1136,243,40,0.164609053497942,0.0352112676056338,"GO:0060090","GO:MF","molecular adaptor activity",20212,8382,"GO:0003674"
"query_1",TRUE,2.0949403664334e-05,2532,232,58,0.25,0.0229067930489731,"GO:0003677","GO:MF","DNA binding",20212,324,"GO:0003676"
"query_1",TRUE,0.000651616628097791,123,216,9,0.0416666666666667,0.0731707317073171,"GO:0008094","GO:MF","ATP-dependent activity, acting on DNA",20212,1546,"GO:0140097, GO:0140657"
"query_1",TRUE,0.000651616628097791,5491,232,94,0.405172413793103,0.0171189218721544,"GO:0003676","GO:MF","nucleic acid binding",20212,323,"GO:0097159"
"query_1",TRUE,0.000651616628097791,4,230,3,0.0130434782608696,0.75,"GO:0004534","GO:MF","5'-3' RNA exonuclease activity",20212,867,"GO:0008409, GO:0016896"
"query_1",TRUE,0.000785781128024306,404,245,17,0.0693877551020408,0.0420792079207921,"GO:0016887","GO:MF","ATP hydrolysis activity",20212,3059,"GO:0017111, GO:0140657"
"query_1",TRUE,0.00089958701310539,524,234,19,0.0811965811965812,0.0362595419847328,"GO:0003712","GO:MF","transcription coregulator activity",20212,341,"GO:0030674, GO:0140110"
"query_1",TRUE,0.00117307591060731,6146,107,53,0.495327102803738,0.00862349495606899,"GO:0043167","GO:MF","ion binding",20212,5721,"GO:0036094"
"query_1",TRUE,0.00117307591060731,121,192,8,0.0416666666666667,0.0661157024793388,"GO:0003697","GO:MF","single-stranded DNA binding",20212,337,"GO:0003677"
"query_1",TRUE,0.00117307591060731,561,210,18,0.0857142857142857,0.0320855614973262,"GO:0050839","GO:MF","cell adhesion molecule binding",20212,7918,"GO:0005515"
"query_1",TRUE,0.00117307591060731,60,194,6,0.0309278350515464,0.1,"GO:0001099","GO:MF","basal RNA polymerase II transcription machinery binding",20212,165,"GO:0001098"
"query_1",TRUE,0.00117307591060731,847,116,16,0.137931034482759,0.0188902007083825,"GO:0008270","GO:MF","zinc ion binding",20212,1637,"GO:0046914"
"query_1",TRUE,0.00117307591060731,369,10,4,0.4,0.010840108401084,"GO:0003729","GO:MF","mRNA binding",20212,351,"GO:0003723"
"query_1",TRUE,0.00117307591060731,60,194,6,0.0309278350515464,0.1,"GO:0001098","GO:MF","basal transcription machinery binding",20212,164,"GO:0005515"
"query_1",TRUE,0.00137756129243676,3123,156,44,0.282051282051282,0.0140890169708614,"GO:0003723","GO:MF","RNA binding",20212,346,"GO:0003676"
"query_1",TRUE,0.00174553379203176,83,230,7,0.0304347826086957,0.0843373493975904,"GO:0004527","GO:MF","exonuclease activity",20212,860,"GO:0004518"
"query_1",TRUE,0.00189789615037695,335,210,13,0.0619047619047619,0.0388059701492537,"GO:0045296","GO:MF","cadherin binding",20212,6083,"GO:0050839"
"query_1",TRUE,0.00235379521529562,61,230,6,0.0260869565217391,0.0983606557377049,"GO:0016796","GO:MF","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",20212,2986,"GO:0004527"
"query_1",TRUE,0.00238173177816394,6357,107,53,0.495327102803738,0.00833726600597766,"GO:0036094","GO:MF","small molecule binding",20212,5395,"GO:0005488"
"query_1",TRUE,0.00278752801189845,40,230,5,0.0217391304347826,0.125,"GO:0016896","GO:MF","RNA exonuclease activity, producing 5'-phosphomonoesters",20212,3068,"GO:0004532, GO:0016796"
"query_1",TRUE,0.00298343106819154,1752,52,14,0.269230769230769,0.00799086757990868,"GO:0044877","GO:MF","protein-containing complex binding",20212,6047,"GO:0005488"
"query_1",TRUE,0.00315000320074291,227,9,3,0.333333333333333,0.013215859030837,"GO:0019887","GO:MF","protein kinase regulator activity",20212,3725,"GO:0019207"
"query_1",TRUE,0.00315000320074291,4354,103,39,0.378640776699029,0.00895728066146073,"GO:0046872","GO:MF","metal ion binding",20212,6229,"GO:0043169"
"query_1",TRUE,0.00315000320074291,42,230,5,0.0217391304347826,0.119047619047619,"GO:0004532","GO:MF","RNA exonuclease activity",20212,865,"GO:0004527, GO:0004540"
"query_1",TRUE,0.00352699324594514,600,224,18,0.0803571428571429,0.03,"GO:0008134","GO:MF","transcription factor binding",20212,1571,"GO:0005515"
"query_1",TRUE,0.00355329545515766,2355,147,33,0.224489795918367,0.0140127388535032,"GO:0140096","GO:MF","catalytic activity, acting on a protein",20212,10409,"GO:0003824"
"query_1",TRUE,0.00355329545515766,59,173,5,0.0289017341040462,0.0847457627118644,"GO:0003678","GO:MF","DNA helicase activity",20212,325,"GO:0004386, GO:0008094"
"query_1",TRUE,0.00355329545515766,160,245,9,0.036734693877551,0.05625,"GO:0004386","GO:MF","helicase activity",20212,747,"GO:0140640, GO:0140657"
"query_1",TRUE,0.00355329545515766,790,236,22,0.0932203389830508,0.0278481012658228,"GO:0019900","GO:MF","kinase binding",20212,3729,"GO:0019899"
"query_1",TRUE,0.00379778750644585,248,95,7,0.0736842105263158,0.0282258064516129,"GO:0140097","GO:MF","catalytic activity, acting on DNA",20212,10410,"GO:0140640"
"query_1",TRUE,0.00383188188847377,266,9,3,0.333333333333333,0.0112781954887218,"GO:0019207","GO:MF","kinase regulator activity",20212,3654,"GO:0030234"
"query_1",TRUE,0.00383188188847377,4444,103,39,0.378640776699029,0.00877587758775878,"GO:0043169","GO:MF","cation binding",20212,5723,"GO:0043167"
"query_1",TRUE,0.00484746612163138,65,173,5,0.0289017341040462,0.0769230769230769,"GO:1990841","GO:MF","promoter-specific chromatin binding",20212,11156,"GO:0003682"
"query_1",TRUE,0.00488335962563145,5,101,2,0.0198019801980198,0.4,"GO:0140444","GO:MF","cytoskeleton-nuclear membrane anchor activity",20212,10499,"GO:0043495"
"query_1",TRUE,0.00521540890820297,580,245,18,0.073469387755102,0.0310344827586207,"GO:0140657","GO:MF","ATP-dependent activity",20212,10560,"GO:0003674"
"query_1",TRUE,0.00539730774199527,57,206,5,0.0242718446601942,0.087719298245614,"GO:0008408","GO:MF","3'-5' exonuclease activity",20212,1689,"GO:0004527"
"query_1",TRUE,0.00567919309546894,60,9,2,0.222222222222222,0.0333333333333333,"GO:0043539","GO:MF","protein serine/threonine kinase activator activity",20212,5772,"GO:0030295"
"query_1",TRUE,0.00574821275381944,1560,43,11,0.255813953488372,0.00705128205128205,"GO:0032559","GO:MF","adenyl ribonucleotide binding",20212,4457,"GO:0030554, GO:0032555"
"query_1",TRUE,0.00600781545729514,109,242,7,0.0289256198347107,0.0642201834862385,"GO:0019208","GO:MF","phosphatase regulator activity",20212,3655,"GO:0030234"
"query_1",TRUE,0.00672715310433914,7546,232,112,0.482758620689655,0.0148423005565863,"GO:0097159","GO:MF","organic cyclic compound binding",20212,9069,"GO:0005488"
"query_1",TRUE,0.00672715310433914,290,223,11,0.0493273542600897,0.0379310344827586,"GO:0003713","GO:MF","transcription coactivator activity",20212,342,"GO:0003712"
"query_1",TRUE,0.00698507857073461,4,173,2,0.0115606936416185,0.5,"GO:0033677","GO:MF","DNA/RNA helicase activity",20212,4609,"GO:0004386, GO:0008094, GO:0008186, GO:0140098"
"query_1",TRUE,0.00698507857073461,602,225,17,0.0755555555555556,0.0282392026578073,"GO:0003682","GO:MF","chromatin binding",20212,328,"GO:0044877"
"query_1",TRUE,0.00777441952722578,251,223,10,0.0448430493273543,0.0398406374501992,"GO:0042393","GO:MF","histone binding",20212,5610,"GO:0005515"
"query_1",TRUE,0.00819419227266107,11,64,2,0.03125,0.181818181818182,"GO:0140666","GO:MF","annealing activity",20212,10569,"GO:0003676"
"query_1",TRUE,0.0082317882426261,1661,43,11,0.255813953488372,0.00662251655629139,"GO:0030554","GO:MF","adenyl nucleotide binding",20212,3946,"GO:0017076"
"query_1",TRUE,0.0089852667553039,706,236,19,0.0805084745762712,0.0269121813031161,"GO:0019901","GO:MF","protein kinase binding",20212,3730,"GO:0019900"
"query_1",TRUE,0.0089852667553039,5,166,2,0.0120481927710843,0.4,"GO:0046972","GO:MF","histone H4K16 acetyltransferase activity",20212,6262,"GO:0010485"
"query_1",TRUE,0.0089852667553039,1124,116,16,0.137931034482759,0.0142348754448399,"GO:0046914","GO:MF","transition metal ion binding",20212,6240,"GO:0046872"
"query_1",TRUE,0.0089852667553039,794,245,21,0.0857142857142857,0.026448362720403,"GO:0016462","GO:MF","pyrophosphatase activity",20212,2808,"GO:0016818"
"query_1",TRUE,0.0089852667553039,795,245,21,0.0857142857142857,0.0264150943396226,"GO:0016817","GO:MF","hydrolase activity, acting on acid anhydrides",20212,3001,"GO:0016787"
"query_1",TRUE,0.0089852667553039,795,245,21,0.0857142857142857,0.0264150943396226,"GO:0016818","GO:MF","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",20212,3002,"GO:0016817"
"query_1",TRUE,0.0089852667553039,623,245,18,0.073469387755102,0.028892455858748,"GO:0140640","GO:MF","catalytic activity, acting on a nucleic acid",20212,10557,"GO:0003824"
"query_1",TRUE,0.0089852667553039,96,37,3,0.0810810810810811,0.03125,"GO:0019888","GO:MF","protein phosphatase regulator activity",20212,3726,"GO:0019208"
"query_1",TRUE,0.0089852667553039,1296,194,25,0.128865979381443,0.0192901234567901,"GO:0030234","GO:MF","enzyme regulator activity",20212,3856,"GO:0098772"
"query_1",TRUE,0.0089852667553039,734,245,20,0.0816326530612245,0.0272479564032698,"GO:0017111","GO:MF","ribonucleoside triphosphate phosphatase activity",20212,3149,"GO:0016462"
"query_1",TRUE,0.0098203238970479,214,230,9,0.0391304347826087,0.0420560747663551,"GO:0004518","GO:MF","nuclease activity",20212,852,"GO:0016788"
"query_1",TRUE,0.0105598856942214,123,31,3,0.0967741935483871,0.024390243902439,"GO:0030295","GO:MF","protein kinase activator activity",20212,3883,"GO:0019209, GO:0019887"
"query_1",TRUE,0.0108768711725164,4,252,2,0.00793650793650794,0.5,"GO:0035662","GO:MF","Toll-like receptor 4 binding",20212,5356,"GO:0035325"
"query_1",TRUE,0.0114741873302843,1500,43,10,0.232558139534884,0.00666666666666667,"GO:0005524","GO:MF","ATP binding",20212,1500,"GO:0032559, GO:0035639"
"query_1",TRUE,0.0119808158519688,1,21,1,0.0476190476190476,1,"GO:0061815","GO:MF","Met1-linked polyubiquitin deubiquitinase activity",20212,8493,"GO:0004843"
"query_1",TRUE,0.0121553104181019,132,31,3,0.0967741935483871,0.0227272727272727,"GO:0019209","GO:MF","kinase activator activity",20212,3656,"GO:0008047, GO:0019207"
"query_1",TRUE,0.0122935732600457,70,225,5,0.0222222222222222,0.0714285714285714,"GO:0031491","GO:MF","nucleosome binding",20212,4131,"GO:0003682"
"query_1",TRUE,0.0135326023926677,19,230,3,0.0130434782608696,0.157894736842105,"GO:0008409","GO:MF","5'-3' exonuclease activity",20212,1690,"GO:0004527"
"query_1",TRUE,0.0135326023926677,585,128,11,0.0859375,0.0188034188034188,"GO:0008047","GO:MF","enzyme activator activity",20212,1532,"GO:0030234, GO:0140677"
"query_1",TRUE,0.0137544231838236,13,2,1,0.5,0.0769230769230769,"GO:0097157","GO:MF","pre-mRNA intronic binding",20212,9067,"GO:0036002"
"query_1",TRUE,0.0140779973145136,3,9,1,0.111111111111111,0.333333333333333,"GO:0033592","GO:MF","RNA strand annealing activity",20212,4606,"GO:0003727, GO:0140666"
